TransactionID,CustomerID,TransactionDate,Amount,Merchant,MerchantCategory,Location,Channel,IsFraud
TXN108950,CUST01067,09-04-2025 11:37:00,18.26,shell gas,Fuel,Bengaluru,Online,0
TXN107343,CUST00813,02/04/2025 14:01,68.21,starbucks,Food,BENGALURU,POS,0
TXN105447,CUST00058,2025-04-04T15:55:00,38.71,Costco,Retail,  Bengaluru  ,Online,0
TXN103636,CUST00958,2025-06-09 20:08:00,187.52,amazon,Retail,Bengaluru,POS,0
TXN107905,CUST00195,30-05-2025 14:00:00,12.67,Walmart,Retail,SINGAPORE,Mobile App,0
TXN107647,CUST00288,2025-02-17T08:08:00,5.03,AppleStore,Electronics,new york,Mobile App,0
TXN108124,CUST00367,2025-01-13T20:58:00,117.83,Walmart,Retail,mumbai,ATM,0
TXN100497,CUST00027,26-02-2025 18:42:00,89.88,  Netflix  ,Subscription,los angeles,POS,0
TXN103800,CUST00878,2025-05-03T11:56:00,22.05,Starbucks,Food,bengaluru,Mobile App,0
TXN101401,CUST00226,2025-08-24 05:17:00,87.5,TARGET,Retail,London,Mobile App,0
TXN107300,CUST00848,03/11/2025 20:01,230.02,  BestBuy  ,Electronics,  London  ,Mobile App,0
TXN101825,CUST00893,2025-08-13 23:09:00,29.64,applestore,Electronics,,Online,0
TXN102346,CUST01087,2025-09-09T09:12:00,99.04,atm withdrawal,Cash,chicago,POS,0
TXN106235,CUST01075,28-03-2025 07:35:00,18.78,  Amazon  ,Retail,BENGALURU,Mobile App,0
TXN103617,CUST00660,06/25/2025 03:28,146.03,eBay,Retail,los angeles,Online,0
TXN102744,CUST00188,04-02-2025 22:49:00,52.59,PayPal Transfer,Transfer,chicago,Mobile App,0
TXN108624,CUST00065,2025-02-19 22:41:00,34.24,Starbucks,Food,  Delhi  ,POS,0
TXN103419,CUST01009,2025-04-29 23:20:00,107.55,walmart,Retail,SINGAPORE,Mobile App,0
TXN101942,CUST00168,02/27/2025 16:34,5.28,EBAY,Retail,Los Angeles,POS,0
TXN107085,CUST00713,06/27/2025 18:14,155.52,UBER,Travel,  Chicago  ,Online,0
TXN108578,CUST00334,07/12/2025 16:11,64.12,uber,Travel,,POS,0
TXN100382,CUST00055,06/04/2025 06:33,111.31,COSTCO,Retail,  Houston  ,Mobile App,0
TXN107679,CUST01090,28-07-2025 12:32:00,15.58,AppleStore,Electronics,New York,POS,0
TXN101331,CUST00502,01/05/2025 04:54,9.55,NETFLIX,Subscription,Mumbai,Online,0
TXN101079,CUST00696,2025-01-14T14:33:00,88.1,Netflix,Subscription,  Houston  ,POS,0
TXN108188,CUST00561,01/17/2025 02:10,35.64,BestBuy,Electronics,Phoenix,Online,0
TXN105344,CUST00605,04/28/2025 16:16,159.3,Amazon,Retail,DELHI,Online,0
TXN100643,CUST00546,2025-02-06T17:30:00,58.12,ebay,Retail,phoenix,Mobile App,0
TXN102757,CUST01113,05-01-2025 09:52:00,100.43,Starbucks,Food,chicago,ATM,0
TXN105718,CUST00534,07/27/2025 15:50,37.59,MARRIOTT HOTELS,Travel,LONDON,POS,0
TXN106555,CUST00318,2025-08-23 05:24:00,123.72,AppleStore,Electronics,los angeles,Online,0
TXN101880,CUST00350,2025-06-30 13:29:00,140.72,AMAZON,Retail,BENGALURU,Mobile App,0
TXN104651,CUST00230,04-08-2025 18:36:00,82.63,Shell Gas,Fuel,BENGALURU,Online,0
TXN108642,CUST00774,01/17/2025 10:42,102.54,costco,Retail,Singapore,ATM,0
TXN104612,CUST00171,2025-02-16 12:29:00,84.36,NETFLIX,Subscription,Singapore,Online,0
TXN102981,CUST00994,08/25/2025 20:08,74.68,PAYPAL TRANSFER,Transfer,Singapore,Online,0
TXN103250,CUST00169,09/07/2025 08:47,17.37,paypal transfer,Transfer,  Singapore  ,POS,0
TXN105009,CUST00704,2025-08-01 06:25:00,43.23,WALMART,Retail,LONDON,Mobile App,0
TXN100500,CUST00195,2025-01-24T00:54:00,181.17,COSTCO,Retail,Chicago,ATM,0
TXN106509,CUST00402,2025-02-25T03:58:00,73.04,WALMART,Retail,Phoenix,ATM,0
TXN102636,CUST01138,2025-02-10 18:39:00,146.89,atm withdrawal,Cash,LOS ANGELES,ATM,0
TXN107721,CUST00302,29-03-2025 03:08:00,51.68,Walmart,Retail,los angeles,Mobile App,0
TXN105137,CUST00218,2025-06-17T21:14:00,36.31,Shell Gas,Fuel,  London  ,Mobile App,0
TXN107792,CUST00621,22-02-2025 22:38:00,33.71,Delta Airlines,Travel,DELHI,POS,0
TXN107002,CUST01022,2025-05-01T19:14:00,96.11,AppleStore,Electronics,  Mumbai  ,Mobile App,0
TXN101304,CUST00497,2025-04-25 01:47:00,90.85,WALMART,Retail,Chicago,Mobile App,0
TXN104860,CUST00479,09-05-2025 03:46:00,148.73,APPLESTORE,Electronics,  London  ,Mobile App,0
TXN106495,CUST01131,2025-01-22T02:57:00,106.97,walmart,Retail,houston,ATM,0
TXN103209,CUST00739,2025-07-12 22:39:00,141.41,delta airlines,Travel,chicago,Mobile App,0
TXN106954,CUST00169,2025-01-01T20:38:00,102.03,MARRIOTT HOTELS,Travel,London,Mobile App,0
TXN101369,CUST00241,27-06-2025 15:39:00,94.8,atm withdrawal,Cash,New York,Online,0
TXN101347,CUST00759,09-01-2025 09:57:00,136.69,  eBay  ,Retail,Los Angeles,Mobile App,0
TXN108079,CUST00918,08/20/2025 08:23,62.23,Target,Retail,singapore,Online,0
TXN104589,CUST00075,2025-02-24T08:27:00,40.56,UBER,Travel,Phoenix,ATM,0
TXN102573,CUST01183,2025-06-15T13:12:00,-29.84,UBER,Travel,New York,POS,0
TXN104302,CUST00284,16-06-2025 12:17:00,10.9,UBER,Travel,Delhi,POS,0
TXN105578,CUST00718,20-03-2025 16:04:00,60.97,STARBUCKS,Food,Delhi,Online,0
TXN107645,CUST00571,2025-06-04 17:19:00,73.95,  Starbucks  ,Food,mumbai,ATM,0
TXN104436,CUST00778,2025-01-23 17:08:00,68.85,paypal transfer,Transfer,Delhi,ATM,0
TXN107181,CUST00524,2025-07-03 15:49:00,-23.32,Starbucks,Food,Los Angeles,POS,0
TXN102389,CUST00738,23-05-2025 09:31:00,-183.71,paypal transfer,Transfer,Los Angeles,POS,0
TXN102568,CUST01088,27-03-2025 04:59:00,17.9,eBay,Retail,BENGALURU,Mobile App,0
TXN103763,CUST00684,08/13/2025 23:15,19.44,COSTCO,Retail,LONDON,Mobile App,0
TXN107770,CUST00325,2025-02-17T15:30:00,28.84,  AppleStore  ,Electronics,MUMBAI,POS,0
TXN100367,CUST00769,2025-02-17T12:32:00,53.72,STARBUCKS,Food,BENGALURU,Mobile App,0
TXN102448,CUST00400,29-07-2025 18:20:00,77.56,BestBuy,Electronics,Los Angeles,POS,0
TXN106973,CUST00429,2025-05-11 15:17:00,100.02,amazon,Retail,Phoenix,POS,0
TXN107532,CUST01050,2025-03-23T10:16:00,8.77,Marriott Hotels,Travel,Bengaluru,Online,0
TXN107127,CUST00094,2025-04-28T08:18:00,132.3,WALMART,Retail,  Chicago  ,Online,0
TXN100204,CUST00228,2025-05-02 09:07:00,78.92,EBAY,Retail,mumbai,Mobile App,0
TXN105485,CUST00878,2025-04-07T17:51:00,136.66,  Amazon  ,Retail,houston,Mobile App,0
TXN102823,CUST00799,2025-04-06 03:01:00,17.27,STARBUCKS,Food,phoenix,ATM,0
TXN101146,CUST00516,2025-06-16 20:44:00,3.39,ATM Withdrawal,Cash,CHICAGO,ATM,0
TXN104288,CUST00493,05/09/2025 17:17,71.26,target,Retail,DELHI,Mobile App,0
TXN101594,CUST00955,14-02-2025 18:59:00,29.06,Shell Gas,Fuel,  Los Angeles  ,POS,0
TXN107384,CUST00958,2025-01-28 13:09:00,18.21,starbucks,Food,MUMBAI,ATM,0
TXN102357,CUST00809,2025-09-10T20:14:00,19.07,EBAY,Retail,Houston,Mobile App,0
TXN105460,CUST01072,2025-08-08 21:52:00,24.22,NETFLIX,Subscription,BENGALURU,ATM,0
TXN107774,CUST00376,2025-01-29T23:32:00,43.85,Walmart,Retail,  Houston  ,Online,0
TXN103338,CUST01183,03/28/2025 07:41,178.03,ATM Withdrawal,Cash,Bengaluru,ATM,0
TXN102990,CUST01198,2025-07-05T09:59:00,43.01,eBay,Retail,Bengaluru,ATM,0
TXN108602,CUST00374,2025-05-14T20:01:00,45.86,COSTCO,Retail,delhi,Online,0
TXN107778,CUST00639,20-07-2025 17:24:00,39.5,Amazon,Retail,singapore,ATM,0
TXN101416,CUST00940,2025-06-30T09:45:00,41.55,amazon,Retail,london,Mobile App,0
TXN107893,CUST00163,01-08-2025 16:13:00,156.88,Delta Airlines,Travel,Bengaluru,Mobile App,0
TXN102463,CUST00997,2025-02-16 21:47:00,84.79,Starbucks,Food,Phoenix,Mobile App,0
TXN105950,CUST01000,2025-02-27 06:11:00,154.43,AMAZON,Retail,delhi,Mobile App,0
TXN102507,CUST00040,2025-08-08T17:03:00,40.32,uber,Travel,MUMBAI,Mobile App,0
TXN101164,CUST00787,2025-02-06 13:56:00,156.52,Starbucks,Food,LOS ANGELES,Mobile App,0
TXN108821,CUST00317,26-05-2025 06:27:00,47.77,Walmart,Retail,chicago,ATM,0
TXN104850,CUST00835,24-01-2025 22:13:00,21.82,Netflix,Subscription,Phoenix,POS,0
TXN101681,CUST00951,2025-01-27 10:50:00,69.76,AMAZON,Retail,HOUSTON,Mobile App,0
TXN103207,CUST00656,24-09-2025 12:44:00,326.33,eBay,Retail,Phoenix,POS,0
TXN101221,CUST00153,14-05-2025 12:41:00,,Shell Gas,Fuel,mumbai,Mobile App,0
TXN103718,CUST00886,06-06-2025 10:56:00,70.0,TARGET,Retail,London,Online,0
TXN106889,CUST00653,2025-01-19T03:59:00,90.91,AMAZON,Retail,LOS ANGELES,POS,0
TXN101019,CUST00618,2025-06-21T12:46:00,82.62,Amazon,Retail,Chicago,ATM,0
TXN104453,CUST00524,2025-01-10 07:25:00,39.25,AMAZON,Retail,BENGALURU,Mobile App,0
TXN104637,CUST00958,04/11/2025 04:31,108.05,Amazon,Retail,CHICAGO,POS,0
TXN105876,CUST00701,05-06-2025 14:23:00,72.28,STARBUCKS,Food,Mumbai,ATM,0
TXN102513,CUST00217,2025-05-11 05:37:00,28.19,  Starbucks  ,Food,chicago,Online,0
TXN104836,CUST00920,01/18/2025 14:35,44.14,target,Retail,  London  ,Mobile App,0
TXN103487,CUST00136,09/24/2025 02:46,3514.54,Shell Gas,Fuel,LONDON,POS,1
TXN100645,CUST00408,2025-02-18T16:42:00,187.56,starbucks,Food,Delhi,Mobile App,0
TXN100434,CUST00289,2025-02-09 07:22:00,104.21,bestbuy,Electronics,Chicago,POS,0
TXN108561,CUST00441,07-05-2025 18:51:00,27.38,Marriott Hotels,Travel,Singapore,Mobile App,0
TXN105758,CUST00708,2025-07-05T03:13:00,25.25,  Amazon  ,Retail,Singapore,POS,0
TXN104541,CUST00031,2025-05-31T16:35:00,59.02,eBay,Retail,Los Angeles,ATM,0
TXN106211,CUST00214,2025-03-28 17:45:00,146.55,Uber,Travel,LONDON,ATM,0
TXN101253,CUST00593,02/12/2025 13:15,169.3,  Target  ,Retail,LONDON,Online,0
TXN101783,CUST00506,07-03-2025 03:58:00,31.8,EBAY,Retail,London,Mobile App,0
TXN102772,CUST00203,2025-04-16T13:31:00,266.94,ebay,Retail,Chicago,Mobile App,0
TXN105144,CUST01002,2025-06-12 08:25:00,216.71,starbucks,Food,Houston,Online,0
TXN107646,CUST00617,2025-02-11T22:16:00,83.42,atm withdrawal,Cash,BENGALURU,Mobile App,0
TXN103899,CUST00144,08/29/2025 23:28,99.72,  Walmart  ,Retail,,Mobile App,0
TXN102874,CUST00376,2025-01-02T16:25:00,69.87,Uber,Travel,MUMBAI,ATM,0
TXN102202,CUST01165,19-06-2025 18:06:00,43.18,Target,Retail,London,ATM,0
TXN103149,CUST00738,2025-05-04 06:12:00,61.39,uber,Travel,Chicago,Mobile App,0
TXN105978,CUST00802,10-01-2025 07:36:00,35.24,uber,Travel,Bengaluru,ATM,0
TXN108727,CUST01054,2025-05-25T13:09:00,32.76,netflix,Subscription,BENGALURU,ATM,0
TXN101776,CUST00540,2025-06-24 17:22:00,180.32,Walmart,Retail,Mumbai,POS,0
TXN104405,CUST01160,2025-01-16 12:00:00,69.01,COSTCO,Retail,bengaluru,POS,0
TXN104905,CUST00959,03-04-2025 12:26:00,85.73,atm withdrawal,Cash,Bengaluru,Online,0
TXN105875,CUST00481,2025-01-01T02:00:00,151.15,Target,Retail,mumbai,ATM,0
TXN107602,CUST00731,2025-05-12T20:19:00,79.3,Netflix,Subscription,Houston,POS,0
TXN101950,CUST00733,01/06/2025 22:38,18.25,  Netflix  ,Subscription,Mumbai,ATM,0
TXN102538,CUST00706,2025-04-29T14:29:00,17.81,Delta Airlines,Travel,Mumbai,POS,0
TXN101755,CUST00023,2025-09-24T09:33:00,27.15,APPLESTORE,Electronics,singapore,Mobile App,0
TXN108115,CUST00448,13-04-2025 06:48:00,31.77,  Shell Gas  ,Fuel,  Houston  ,ATM,0
TXN100558,CUST00648,03/28/2025 00:20,68.06,atm withdrawal,Cash,houston,Mobile App,0
TXN105740,CUST00112,04-07-2025 07:55:00,20.86,amazon,Retail,DELHI,Online,0
TXN101285,CUST00025,13-07-2025 12:01:00,28.48,AppleStore,Electronics,New York,POS,0
TXN103188,CUST01068,2025-08-01T16:54:00,109.57,  eBay  ,Retail,New York,ATM,0
TXN102293,CUST01063,22-08-2025 05:50:00,84.52,Netflix,Subscription,Bengaluru,Mobile App,0
TXN106108,CUST00490,28-03-2025 17:56:00,41.28,starbucks,Food,  Bengaluru  ,Mobile App,0
TXN104968,CUST00420,2025-07-14 02:43:00,3912.71,Walmart,Retail,singapore,Online,1
TXN104126,CUST00518,2025-01-17 14:27:00,23.13,bestbuy,Electronics,Chicago,POS,0
TXN100485,CUST00660,04/08/2025 23:43,1621.76,Marriott Hotels,Travel,HOUSTON,Online,1
TXN102811,CUST00122,2025-06-08T03:40:00,84.18,AppleStore,Electronics,Chicago,ATM,0
TXN101063,CUST00076,2025-04-18T00:12:00,58.36,Target,Retail,mumbai,POS,0
TXN105136,CUST01187,14-02-2025 04:40:00,34.62,EBAY,Retail,MUMBAI,Mobile App,0
TXN107252,CUST00060,09/21/2025 05:53,44.85,ebay,Retail,,Mobile App,0
TXN101506,CUST00968,2025-09-24T14:20:00,95.95,Netflix,Subscription,Singapore,ATM,0
TXN106779,CUST00993,02/01/2025 22:26,74.51,STARBUCKS,Food,Chicago,Online,0
TXN102603,CUST00038,11-08-2025 05:42:00,73.41,Target,Retail,SINGAPORE,Mobile App,0
TXN104944,CUST00918,2025-03-23 15:15:00,128.98,  Delta Airlines  ,Travel,Phoenix,Mobile App,0
TXN108301,CUST00122,2025-07-03T14:03:00,46.71,costco,Retail,,ATM,0
TXN107815,CUST01081,09/07/2025 11:21,282.32,SHELL GAS,Fuel,BENGALURU,Online,0
TXN104551,CUST00217,2025-03-09T06:43:00,69.39,uber,Travel,Mumbai,Mobile App,0
TXN102211,CUST01174,28-07-2025 20:04:00,55.38,Uber,Travel,Houston,POS,0
TXN105620,CUST00870,2025-03-10T18:42:00,72.87,ATM Withdrawal,Cash,bengaluru,Online,0
TXN101589,CUST00200,05/23/2025 06:41,,COSTCO,Retail,NEW YORK,ATM,0
TXN108850,CUST01194,09/06/2025 11:33,33.33,  Starbucks  ,Food,phoenix,POS,0
TXN101817,CUST00092,2025-05-07 19:42:00,,WALMART,Retail,Mumbai,ATM,0
TXN103660,CUST01179,10-01-2025 08:20:00,59.59,STARBUCKS,Food,NEW YORK,ATM,0
TXN101380,CUST00653,06/18/2025 06:29,,Netflix,Subscription,Bengaluru,Online,0
TXN105405,CUST01106,2025-07-26T23:19:00,74.68,starbucks,Food,Bengaluru,POS,0
TXN106519,CUST00616,09/11/2025 01:16,85.3,atm withdrawal,Cash,london,ATM,0
TXN107671,CUST00446,04/07/2025 01:07,109.38,UBER,Travel,Houston,ATM,0
TXN102038,CUST01079,09/24/2025 21:17,41.29,Walmart,Retail,houston,Online,0
TXN103199,CUST00087,2025-07-01 12:48:00,53.01,starbucks,Food,PHOENIX,POS,0
TXN104728,CUST00501,09/12/2025 06:04,66.74,Marriott Hotels,Travel,SINGAPORE,Online,0
TXN101299,CUST00869,2025-07-31 19:50:00,14.99,Starbucks,Food,CHICAGO,Online,0
TXN108181,CUST00557,09/21/2025 11:00,76.46,BestBuy,Electronics,,Mobile App,0
TXN105725,CUST00172,2025-01-15 15:27:00,81.52,BestBuy,Electronics,  Delhi  ,ATM,0
TXN106425,CUST00782,04/03/2025 16:41,52.63,amazon,Retail,Mumbai,ATM,0
TXN103007,CUST00580,2025-08-11 09:08:00,63.61,DELTA AIRLINES,Travel,Los Angeles,Mobile App,0
TXN107354,CUST00382,2025-05-31T16:18:00,49.57,Target,Retail,london,POS,0
TXN104198,CUST00360,2025-03-22 22:53:00,32.56,shell gas,Fuel,  Phoenix  ,Mobile App,0
TXN104743,CUST01135,08/21/2025 15:27,104.32,PAYPAL TRANSFER,Transfer,Delhi,ATM,0
TXN102218,CUST00136,01/29/2025 19:41,39.87,  Uber  ,Travel,Phoenix,POS,0
TXN104039,CUST00618,2025-05-23T07:51:00,45.75,Netflix,Subscription,mumbai,Mobile App,0
TXN101480,CUST00501,2025-05-17T10:44:00,120.76,  Starbucks  ,Food,los angeles,POS,0
TXN101863,CUST00536,2025-09-08 09:17:00,96.68,  Shell Gas  ,Fuel,DELHI,POS,0
TXN106562,CUST00260,06-06-2025 18:29:00,51.41,uber,Travel,Delhi,Mobile App,0
TXN107321,CUST00218,01/22/2025 10:27,88.17,PayPal Transfer,Transfer,New York,Online,0
TXN107323,CUST00666,2025-03-15T21:58:00,62.48,APPLESTORE,Electronics,singapore,POS,0
TXN108248,CUST01133,2025-06-25 20:27:00,89.05,costco,Retail,singapore,Mobile App,0
TXN107861,CUST00515,09/10/2025 04:45,56.77,Netflix,Subscription,london,Online,0
TXN102286,CUST00791,09/09/2025 04:31,70.16,shell gas,Fuel,HOUSTON,Mobile App,0
TXN103621,CUST00201,09-05-2025 10:14:00,142.16,EBAY,Retail,Mumbai,Online,0
TXN106101,CUST01037,2025-07-20 03:55:00,2234.65,  AppleStore  ,Electronics,London,Mobile App,1
TXN107640,CUST00948,24-07-2025 10:19:00,13.85,starbucks,Food,Bengaluru,Online,0
TXN106811,CUST00862,2025-07-05 15:19:00,49.51,Netflix,Subscription,Phoenix,ATM,0
TXN108326,CUST00584,2025-04-14 02:26:00,37.74,UBER,Travel,LOS ANGELES,ATM,0
TXN102971,CUST00116,05/05/2025 15:25,103.3,AMAZON,Retail,DELHI,Mobile App,0
TXN108589,CUST00272,2025-07-11 20:53:00,187.87,SHELL GAS,Fuel,MUMBAI,Online,0
TXN104251,CUST01037,2025-09-03T09:02:00,,eBay,Retail,New York,POS,0
TXN101038,CUST00182,13-01-2025 18:40:00,51.99,COSTCO,Retail,PHOENIX,POS,0
TXN103166,CUST00752,08/08/2025 14:26,63.99,Starbucks,Food,singapore,POS,0
TXN103263,CUST00247,14-01-2025 19:10:00,105.89,Target,Retail,BENGALURU,POS,0
TXN100925,CUST01160,2025-01-31 16:12:00,208.73,  Delta Airlines  ,Travel,CHICAGO,Online,0
TXN107439,CUST00112,2025-05-24 08:16:00,83.98,NETFLIX,Subscription,bengaluru,POS,0
TXN103470,CUST00500,2025-01-07T14:01:00,117.9,ATM Withdrawal,Cash,phoenix,Mobile App,0
TXN103235,CUST00574,2025-06-09 11:32:00,152.31,  Target  ,Retail,Los Angeles,POS,0
TXN107931,CUST00331,2025-09-12 15:12:00,18.02,Shell Gas,Fuel,bengaluru,ATM,0
TXN104995,CUST00060,2025-01-20T18:09:00,124.53,Amazon,Retail,DELHI,Mobile App,0
TXN107084,CUST00701,01/28/2025 00:25,23.73,costco,Retail,SINGAPORE,POS,0
TXN107827,CUST01156,2025-03-24 07:31:00,242.85,ebay,Retail,london,Online,0
TXN103525,CUST00890,2025-06-03T16:20:00,60.34,atm withdrawal,Cash,New York,Mobile App,0
TXN100272,CUST00360,27-07-2025 13:32:00,32.96,AppleStore,Electronics,Mumbai,POS,0
TXN100813,CUST00935,2025-02-02 03:07:00,88.35,APPLESTORE,Electronics,singapore,Online,0
TXN103816,CUST01047,06/23/2025 04:03,102.42,atm withdrawal,Cash,london,POS,0
TXN103041,CUST00950,2025-01-04T17:27:00,17.74,Amazon,Retail,phoenix,ATM,0
TXN102285,CUST00872,04/04/2025 21:06,71.88,shell gas,Fuel,Phoenix,Mobile App,0
TXN101366,CUST00159,2025-07-05T06:25:00,79.81,STARBUCKS,Food,New York,Mobile App,0
TXN104392,CUST00744,06/28/2025 12:09,31.37,  Starbucks  ,Food,  Phoenix  ,POS,0
TXN100200,CUST00110,11-07-2025 07:24:00,84.76,  Uber  ,Travel,Bengaluru,Online,0
TXN104471,CUST00411,2025-01-07T21:51:00,59.34,  AppleStore  ,Electronics,MUMBAI,POS,0
TXN106830,CUST00051,2025-02-11T21:47:00,44.32,  AppleStore  ,Electronics,Delhi,Online,0
TXN107504,CUST00477,2025-06-07T16:25:00,205.63,Starbucks,Food,New York,Mobile App,0
TXN102227,CUST00957,2025-02-10T14:00:00,78.54,  Shell Gas  ,Fuel,Chicago,POS,0
TXN106766,CUST00511,03/04/2025 02:18,80.46,Marriott Hotels,Travel,mumbai,Online,0
TXN100630,CUST00957,2025-05-20T17:28:00,63.74,ATM WITHDRAWAL,Cash,london,Online,0
TXN103963,CUST01039,01/19/2025 21:36,165.83,ATM Withdrawal,Cash,LONDON,Online,0
TXN102742,CUST00641,11-02-2025 04:18:00,38.22,Amazon,Retail,BENGALURU,Online,0
TXN107130,CUST00828,06/21/2025 17:03,176.04,Walmart,Retail,HOUSTON,Online,0
TXN106302,CUST00372,2025-07-12T06:15:00,52.11,Netflix,Subscription,mumbai,ATM,0
TXN106278,CUST00083,06/21/2025 20:06,98.52,UBER,Travel,london,POS,0
TXN102533,CUST00270,26-09-2025 23:07:00,111.59,PayPal Transfer,Transfer,Bengaluru,Online,0
TXN102100,CUST00347,18-09-2025 04:26:00,3579.73,delta airlines,Travel,Phoenix,Online,1
TXN103432,CUST00047,2025-09-18T05:44:00,100.01,ATM Withdrawal,Cash,Mumbai,Mobile App,0
TXN107427,CUST00036,2025-01-07 22:07:00,149.83,Amazon,Retail,delhi,ATM,0
TXN108406,CUST00288,2025-01-23T03:54:00,25.57,EBAY,Retail,New York,ATM,0
TXN108986,CUST00169,01/15/2025 05:54,66.74,Delta Airlines,Travel,chicago,Mobile App,0
TXN102377,CUST00683,01-07-2025 03:49:00,72.27,delta airlines,Travel,singapore,Mobile App,0
TXN108966,CUST00035,2025-07-01T07:32:00,33.19,STARBUCKS,Food,SINGAPORE,Mobile App,0
TXN107112,CUST00166,2025-01-26 04:27:00,85.02,Amazon,Retail,CHICAGO,Online,0
TXN107465,CUST00467,2025-03-28 23:07:00,10.16,target,Retail,LONDON,POS,0
TXN108027,CUST00605,11-04-2025 07:03:00,27.12,delta airlines,Travel,New York,Online,0
TXN102784,CUST00777,03/13/2025 14:05,73.76,Marriott Hotels,Travel,Bengaluru,Mobile App,0
TXN102802,CUST00555,2025-01-18 06:19:00,78.77,ebay,Retail,SINGAPORE,POS,0
TXN105761,CUST00766,2025-08-08T18:38:00,78.54,AMAZON,Retail,houston,Online,0
TXN108803,CUST00374,2025-04-18T02:53:00,36.95,MARRIOTT HOTELS,Travel,DELHI,ATM,0
TXN104821,CUST00106,23-03-2025 21:44:00,55.33,paypal transfer,Transfer,BENGALURU,POS,0
TXN102070,CUST01187,2025-05-16T00:33:00,72.15,Target,Retail,Houston,Mobile App,0
TXN105610,CUST01008,2025-03-26T10:32:00,48.35,Starbucks,Food,bengaluru,Online,0
TXN103914,CUST00986,2025-02-12T11:15:00,54.12,ebay,Retail,New York,Online,0
TXN102521,CUST00725,2025-02-09T08:29:00,37.13,  Starbucks  ,Food,new york,Online,0
TXN105402,CUST00993,2025-07-30 16:42:00,122.05,ATM Withdrawal,Cash,delhi,ATM,0
TXN107432,CUST00756,08/04/2025 13:05,69.52,STARBUCKS,Food,NEW YORK,POS,0
TXN105115,CUST01036,2025-07-31 04:42:00,54.5,Netflix,Subscription,bengaluru,Online,0
TXN104593,CUST00767,2025-05-01 07:20:00,108.65,applestore,Electronics,London,ATM,0
TXN104460,CUST00194,05/10/2025 20:58,210.65,Walmart,Retail,Bengaluru,ATM,0
TXN103964,CUST01164,2025-07-25 20:29:00,87.02,Costco,Retail,London,Mobile App,0
TXN108881,CUST01040,2025-01-09 16:33:00,126.67,Netflix,Subscription,bengaluru,Mobile App,0
TXN106611,CUST00213,2025-04-16T01:41:00,82.99,AMAZON,Retail,  Singapore  ,Online,0
TXN104700,CUST00496,2025-08-14T01:52:00,121.07,SHELL GAS,Fuel,mumbai,POS,0
TXN100066,CUST00973,07-05-2025 20:17:00,46.73,starbucks,Food,  London  ,Mobile App,0
TXN108643,CUST00652,26-08-2025 01:16:00,104.7,Shell Gas,Fuel,Houston,Mobile App,0
TXN102487,CUST00515,15-09-2025 06:35:00,63.14,PayPal Transfer,Transfer,Chicago,ATM,0
TXN108317,CUST00249,2025-07-03T08:17:00,65.36,  eBay  ,Retail,Houston,Online,0
TXN103502,CUST01168,2025-04-10T14:41:00,60.97,netflix,Subscription,MUMBAI,ATM,0
TXN108033,CUST00826,2025-06-24 21:03:00,46.32,EBAY,Retail,CHICAGO,POS,0
TXN101797,CUST00926,2025-09-26 08:01:00,102.92,MARRIOTT HOTELS,Travel,  New York  ,POS,0
TXN102764,CUST00076,2025-06-24 15:14:00,59.62,Amazon,Retail,  London  ,Online,0
TXN107352,CUST00572,09-04-2025 04:14:00,147.6,starbucks,Food,delhi,ATM,0
TXN103179,CUST01120,2025-05-29T02:24:00,26.03,atm withdrawal,Cash,MUMBAI,POS,0
TXN106601,CUST00212,2025-01-14 01:50:00,85.99,PAYPAL TRANSFER,Transfer,chicago,POS,0
TXN106676,CUST00883,2025-01-06T10:17:00,66.1,amazon,Retail,Delhi,POS,0
TXN107728,CUST00404,2025-02-26T07:41:00,18.88,Walmart,Retail,bengaluru,Online,0
TXN101194,CUST00238,07-03-2025 10:24:00,98.43,SHELL GAS,Fuel,new york,ATM,0
TXN105600,CUST01179,02/23/2025 04:30,,bestbuy,Electronics,  Bengaluru  ,Mobile App,1
TXN104778,CUST00336,08/06/2025 14:41,124.67,NETFLIX,Subscription,HOUSTON,ATM,0
TXN106365,CUST00076,16-01-2025 14:33:00,148.49,starbucks,Food,NEW YORK,POS,0
TXN103298,CUST00829,2025-02-17T10:44:00,190.53,COSTCO,Retail,MUMBAI,Mobile App,0
TXN100972,CUST00675,20-08-2025 10:46:00,38.44,ATM WITHDRAWAL,Cash,Singapore,Online,0
TXN107275,CUST00560,2025-09-24T23:33:00,241.6,Costco,Retail,Los Angeles,Mobile App,0
TXN101692,CUST00854,05/18/2025 07:59,31.49,ebay,Retail,phoenix,ATM,0
TXN106616,CUST00957,2025-04-11T21:37:00,39.67,shell gas,Fuel,new york,Online,0
TXN101182,CUST00285,2025-03-04T16:17:00,55.13,AMAZON,Retail,houston,ATM,0
TXN104028,CUST00980,22-04-2025 02:03:00,165.21,amazon,Retail,Phoenix,POS,0
TXN102339,CUST00515,2025-02-24T04:53:00,35.93,STARBUCKS,Food,Delhi,Mobile App,0
TXN102618,CUST00382,2025-08-14 02:07:00,232.33,  ATM Withdrawal  ,Cash,Singapore,ATM,0
TXN107374,CUST00949,2025-02-12T06:41:00,42.55,  Delta Airlines  ,Travel,New York,POS,0
TXN101978,CUST00569,2025-08-26 20:51:00,71.65,UBER,Travel,Bengaluru,ATM,0
